stock no.,link,gross_profit_changes
00986,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00986,"289.16%, -47.44%, 68.88%, -22.13%"
00993,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00993,"576.62%, 102.2%, -19.87%, -26.61%"
00997,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00997,"82.42%, 57.21%, 24.77%, -21.21%"
00217,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00217,"18.01%, -4.97%, -13.39%, 42.02%"
00758,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00758,"-65.03%, -23.55%, 23.2%, 50.73%"
01152,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01152,"-30.68%, -38.99%, 4.32%, 148.19%"
01380,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01380,"174.21%, -63.84%, 327.14%, -2.64%"
02212,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02212,"15.4%, 9.07%, -14.34%, -72.8%"
02302,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02302,"-1053.19%, -194.19%, 59.42%, 43.89%"
02326,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02326,"-32.93%, 26.52%, -72.79%, -78.74%"
03313,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03313,"-44.75%, -22.66%, -50.45%, 36.65%"
08022,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08022,"11.0%, -34.75%, -27.07%, 25.25%"
08331,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08331,"-13.77%, -10.24%, 112.25%, 36.45%"
09936,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=09936,"68.76%, 89.17%, -3.77%"
00032,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00032,"8.46%, 7.1%, 38.85%, 8.58%"
00079,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00079,"87.55%, 1.35%, -8.69%, 22.52%"
00145,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00145,"202.96%, 154.86%, -20.75%, -72.21%"
00309,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00309,"3.24%, 2.99%, 15.1%, -13.62%"
00382,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00382,"9.83%, 7.07%, 17.88%"
00667,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00667,"18.72%, 8.69%, 33.72%"
00752,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00752,"3.43%, -0.25%, 13.74%, 7.71%"
00839,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00839,"6.18%, 22.55%, 2.31%, 95.83%"
01082,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01082,"-20.79%, 3.07%, -33.69%, -77.51%"
01317,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01317,"34.49%, 34.38%, 15.61%, 17.74%"
01328,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01328,"-60.95%, -40.7%, 1611.31%, 17.25%"
01360,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01360,"-66.56%, 114.2%, 229.69%, -25.6%"
01397,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01397,"0.68%, 1.88%, -4.54%, -24.18%"
01449,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01449,"18.91%, 20.39%"
01525,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01525,"30.79%, 36.03%, 25.96%"
01565,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01565,"32.0%, 16.07%, 10.4%, 15.15%"
01569,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01569,"-1.17%, 7.77%, 19.62%, 54.93%"
01586,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01586,"19.78%, 14.87%, 11.04%, 51.5%"
01593,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01593,"15.94%, 17.82%, 11.67%"
01598,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01598,"12.67%, 13.09%, 33.94%, 18.58%"
01650,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01650,"23.73%, 10.11%"
01752,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01752,"19.33%, 14.93%, 2.74%, 17.19%"
01756,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01756,"4.7%, 9.99%"
01758,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01758,"39.89%, 19.74%, 4.53%, 45.2%"
01765,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01765,"25.63%, 16.24%, 29.78%, 44.36%"
01769,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01769,"119.41%, 51.22%, 62.76%"
01773,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01773,"62.48%, 109.48%, 35.92%, 39.87%"
01775,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01775,"0.26%, 8.49%, -7.94%, -20.22%"
01797,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01797,"34.86%, 31.06%, 27.26%, -2.63%"
01851,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01851,"8.31%, -2.02%, 16.66%, -5.54%"
00060,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00060,"-65.07%, -93.58%, 3168.92%, -3.64%"
00142,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00142,"11.82%, 7.38%, 1.16%, 12.4%"
00156,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00156,"-3.03%, -7.77%, 4.65%, -47.09%"
00197,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00197,"-4.93%, -32.41%, -20.99%, -55.5%"
00322,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00322,"-9.64%, 561.58%, 8.01%, 5.51%"
00829,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00829,"-37.09%, -17.87%, 29.86%, -25.71%"
00834,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00834,"-17.31%, 8.52%, 10.1%, -12.19%"
01068,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01068,"10.31%, 2.19%, 33.48%, 16.53%"
01175,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01175,"16.45%, -31.89%, -95.17%, 1415.89%"
01210,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01210,"-14.09%, -15.32%, -18.85%, -17.77%"
01262,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01262,"-27.67%, -7.8%, -36.96%, 8.5%"
01285,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01285,"7.7%, -6.06%, 29.62%, 16.65%"
01458,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01458,"27.85%, 12.8%, -6.68%, -2.49%"
01475,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01475,"4.61%, -21.16%, 13.71%, 8.57%"
01583,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01583,"-2.31%, -56.54%, 27.07%, 5.16%"
01676,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01676,"25.81%, 38.1%, 3.42%, -38.63%"
01705,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01705,"17.21%, 27.03%, -2.19%, -16.85%"
01767,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01767,"32.18%, -2.33%, 5.08%, 8.05%"
01837,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01837,"34.91%, 29.43%, 15.71%, -5.14%"
03799,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03799,"17.61%, 9.02%, 7.95%, 5.47%"
06836,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06836,"15.92%, 2.45%, 28.89%, 12.45%"
08362,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08362,"18.35%, -0.48%, 2.47%, -1.08%"
08413,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08413,"9.71%, 4.26%, -0.01%, -0.76%"
08476,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08476,"34.15%, 18.56%, 38.54%, -2.94%"
08491,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08491,"0.75%, 3.38%, -23.03%, 6.46%"
00731,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00731,"-3.18%, 12.9%, -1.36%, 4.41%"
00794,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00794,"8.67%, 63.24%, -22.35%, -13.19%"
00923,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00923,"68.27%, -18.1%, 35.4%, -54.26%"
01812,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01812,"29.99%, 42.18%, -10.79%, -4.52%"
02002,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02002,"10.89%, 50.82%, -12.47%, 15.71%"
02268,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02268,"2.96%, 11.48%, 60.74%, 84.08%"
02314,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02314,"14.04%, 84.11%, -0.06%, -32.17%"
02320,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02320,"25.88%, 51.47%, -50.62%, -42.44%"
02689,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02689,"36.08%, 45.25%, -26.5%, 6.02%"
00007,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00007,"-62.24%, 68.87%, 13.16%, -43.98%"
00091,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00091,"-5.03%, -36.58%, -54.91%, -9.48%"
00135,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00135,"-14.79%, 8.91%, 17.14%, 7.78%"
00171,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00171,"6.68%, 200.3%, -71.26%, 1.48%"
00228,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00228,"-87.83%, 598.44%, 3557.21%, -76.42%"
00260,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00260,"-58.28%, -26.31%, -28.93%, -27.05%"
00332,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00332,"-41.5%, 322.58%, -13.51%, -40.45%"
00338,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00338,"68.34%, -5.34%, 161.73%, -22.68%"
00342,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00342,"-4.51%, -7.54%, 21.09%, -4.31%"
00346,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00346,"-11.79%, -80.05%, 44.95%, 37.91%"
00353,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00353,"-87.04%, -252.86%, 1171.28%, 13.9%"
00386,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00386,"-4.43%, 22.23%, 22.5%, 2.59%"
00467,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00467,"-27.29%, 24.17%, 11.5%, 17.6%"
00632,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00632,"-152.21%, 85.3%, 50.43%, -101.6%"
00650,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00650,"-168.48%, -1136.43%, 132.02%, -49.29%"
00663,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00663,"-128.63%, 232.71%, -6.33%, -27.07%"
00689,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00689,"-6.49%, -7.04%, 23.41%, -15.2%"
00850,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00850,"151.83%, -53.16%, -52.16%, -66.41%"
00852,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00852,"-1.04%, -46.39%, 31.08%, 34.97%"
00857,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00857,"-6.29%, 24.68%, 17.81%, 5.97%"
00883,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00883,"-14.55%, 27.24%, 22.17%, 2.41%"
00931,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00931,"-59.25%, -101.26%, -1033.09%, -58.47%"
00934,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00934,"-24.87%, 37.13%, -5.46%, -20.75%"
01096,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01096,"-188.43%, -135.14%, 94.01%, -18.62%"
01103,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01103,"19.42%, 1.4%, -69.77%, 52.57%"
01192,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01192,"963.44%, 7.95%, 59.5%"
01205,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01205,"-68.58%, -586.25%, 67.34%, -54.87%"
01555,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01555,"-25.92%, 22.88%, 20.13%, -4.26%"
01621,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01621,"-1.26%, 14.83%, -4.31%, 3.3%"
01759,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01759,"79.88%, -4.18%, -16.0%, -20.78%"
00196,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00196,"-62.19%, 77.46%, 70.41%, 21.58%"
00206,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00206,"-30.48%, -75.6%, 8.96%, 139.24%"
00554,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00554,"39.58%, -75.37%, 225.82%, 24.61%"
00568,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00568,"-193.37%, -306.44%, 202.65%, -48.77%"
00600,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00600,"90.37%, 892.61%, -26.93%, 2.2%"
01033,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01033,"-320.15%, -74.23%, -271.65%, 21.66%"
01251,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01251,"-20.0%, 29.77%, 33.71%, 32.47%"
01623,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01623,"-17.67%, 26.82%, 20.7%, 13.77%"
01921,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01921,"855.76%, 33.92%, -9.66%"
01938,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01938,"-79.96%, -28.77%, 456.74%, -34.41%"
02178,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02178,"-37.56%, -26.5%, -10.09%, 83.83%"
02236,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02236,"14.0%, -7.52%, -42.07%, -18.17%"
02883,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02883,"-34.92%, 14.95%, 26.91%, 41.64%"
03303,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03303,"-5.46%, -26.54%, 101.85%, 77.44%"
03337,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03337,"-6.66%, 52.56%, 34.29%, 15.0%"
00274,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00274,"-8.34%, -58.78%, 28.24%, 13.36%"
00340,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00340,"15.45%, 44.47%, -94.26%, 474.55%"
00621,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00621,"19.88%, -47.23%, -94.95%, 61.99%"
00815,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00815,"258.76%, -3.69%, -1.27%, -10.93%"
01194,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01194,"-4.44%, 6.6%, -28.84%, -24.23%"
01712,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01712,"-60.18%, 23.98%, -159.66%, -428.84%"
01787,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01787,"34.86%, 3.91%, 10.81%, 24.15%"
01818,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01818,"22.33%, -3.47%, -5.78%, -7.74%"
02099,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02099,"-10.57%, 107.8%, -5.2%, -42.0%"
02303,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02303,"248.82%, 8.33%, -6.67%, -10.88%"
02899,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02899,"44.05%, 45.29%, 1.26%, 16.28%"
03330,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03330,"47.28%, -52.23%, -47.44%, 117.13%"
08028,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08028,"-57.71%, 164.44%, -54.18%, 41.63%"
08162,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08162,"99.98%, 4.35%, -51.82%, -80.0%"
08299,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08299,"6.2%, 38.64%, -20.65%, -76.95%"
00055,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00055,"90.6%, -10.94%, -13.91%, 11.12%"
00377,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00377,"96.39%, -28.81%, -75.3%, 262.5%"
00403,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00403,"-24.1%, -9.58%, 0.92%, -6.63%"
00450,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00450,"-1.4%, 5.47%, -21.32%, 42.31%"
00468,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00468,"-0.11%, 3.5%, -3.22%, 8.14%"
00906,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00906,"5.36%, 0.67%, 0.96%, 13.12%"
00982,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00982,"-30.88%, 33.71%, 169.0%, -2.6%"
01008,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01008,"-11.29%, -24.71%, -2.5%, 15.54%"
01106,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01106,"13.96%, 20.71%, 64.13%, 44.16%"
01127,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01127,"-7.96%, -2.67%, 6.19%, -4.95%"
01172,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01172,"12.36%, 12.67%, -4.54%, -3.35%"
01239,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01239,"174.54%, 0.83%, -49.97%, 4.03%"
01332,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01332,"1573.86%, 34.43%, -19.05%, 18.04%"
01335,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01335,"32.53%, -10.04%, -26.09%, -30.28%"
01412,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01412,"1.71%, 2.32%, 29.6%"
01439,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01439,"79.03%, 43.69%, -56.64%, -39.64%"
01540,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01540,"5.06%, -15.95%, -0.59%, -1.98%"
01626,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01626,"3.34%, 13.39%, 4.55%, 2.88%"
01629,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01629,"-2.68%, -30.42%, -26.69%, 129.65%"
01631,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01631,"28.1%, 38.56%, -24.86%, -2.08%"
01689,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01689,"0.3%, -20.27%, 22.35%, 37.1%"
01820,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01820,"3.74%, 43.08%, 8.41%, 4.66%"
01841,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01841,"33.34%, 29.27%, -3.4%, -12.08%"
01884,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01884,"3.11%, 4.86%, -8.64%, -4.62%"
01975,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=01975,"11.01%, -18.53%, 11.69%, 13.41%"
02300,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=02300,"-23.36%, -8.34%, 2.55%, -6.01%"
03363,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03363,"17.69%, 31.38%, -4.1%, -11.95%"
03626,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=03626,"-16.5%, 0.56%, -35.04%, -31.08%"
06898,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=06898,"16.51%, -6.4%, -52.3%, -34.34%"
08291,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=08291,"18.6%, -25.79%, 12.25%, -85.95%"
00012,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00012,"-0.97%, 16.11%, -4.92%, 6.76%"
00017,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00017,"-1.65%, 12.88%, 21.68%, -20.35%"
00021,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00021,"94.28%, 24.83%, 409.37%, -63.38%"
00028,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00028,"49.44%, -8.77%, 127.45%, -27.8%"
00034,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00034,"0.19%, -9.02%, 74.03%, 108.22%"
00035,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00035,"16.6%, 32.4%, -0.94%, -13.42%"
00050,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00050,"-17.91%, -14.3%, 79.32%, -69.03%"
00051,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00051,"-75.71%, 470.72%, -77.38%, -11.88%"
00059,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00059,"817.62%, 183.66%, 113.55%, 0.71%"
00081,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00081,"12.9%, 38.62%, 82.81%, 28.1%"
00083,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00083,"10.07%, -38.6%, -7.57%, -23.18%"
00088,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00088,"31.43%, 153.26%, -73.39%, -101.61%"
00095,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00095,"261.35%, -15.6%, 38.61%, 64.93%"
00112,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00112,"-71.48%, 3897.72%, -8.62%, -3.53%"
00115,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00115,"9.01%, 321.03%, 510.58%, -94.69%"
00119,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00119,"74.22%, 30.87%, 30.23%, 58.88%"
00120,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00120,"-76.5%, 4029.1%, 519.36%, -94.13%"
00123,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00123,"-6.85%, 40.74%, 37.41%, 56.28%"
00124,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00124,"-163255.56%, -13.24%, -42.42%, 231.8%"
00127,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00127,"66.9%, -54.84%, -25.88%, -28.93%"
00129,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00129,"29.38%, 3.9%, 33.48%, 11.11%"
00147,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00147,"-120.01%, 1.73%, 166.78%, -46.43%"
00160,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00160,"18.16%, 40.31%, -17.44%, -48.88%"
00169,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00169,"-88.99%, 234.61%, 38.84%, -16.51%"
00173,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00173,"48.77%, 25.13%, -14.67%, 16.03%"
00183,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00183,"312.39%, 944.25%, -84.5%, -0.93%"
00185,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00185,"105.63%, 593.76%, -35.36%, 731.02%"
00190,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00190,"46.76%, 24.68%, -5.32%, 6.4%"
00194,http://www.aastocks.com/tc/stocks/quote/detail-quote.aspx?symbol=00194,"-3.79%, 55.96%, 3.57%, -25.48%"
